19 1625050964 0.000180 0.200000 0.000180 0.000180 0.000000
13 1625050964 0.290872 1.400000 0.227605 0.374353 0.124400
16 1625050964 0.370986 1.400000 0.293186 0.442926 0.198283
13 1625050965 0.290872 1.400000 0.227605 0.374353 0.124400
16 1625050965 0.370986 1.400000 0.293186 0.442926 0.198283
19 1625050965 0.000180 0.200000 0.000180 0.000180 0.000000
19 1625050966 0.000180 0.200000 0.000180 0.000180 0.000000
13 1625050966 0.290872 1.400000 0.227605 0.374353 0.124400
16 1625050966 0.370986 1.400000 0.293186 0.442926 0.198283
19 1625050967 0.000180 0.200000 0.000180 0.000180 0.000000
13 1625050967 0.290872 1.400000 0.227605 0.374353 0.124400
16 1625050967 0.370986 1.400000 0.293186 0.442926 0.198283
19 1625050968 0.000180 0.200000 0.000180 0.000180 0.000000
13 1625050968 0.290872 1.400000 0.227605 0.374353 0.124400
16 1625050968 0.370986 1.400000 0.293186 0.442926 0.198283
19 1625050969 0.000121 0.200000 0.000121 0.000121 0.000000
19 1625050970 0.000121 0.200000 0.000121 0.000121 0.000000
13 1625050969 0.246464 4.800000 0.223341 0.346608 0.297338
13 1625050970 0.246464 4.800000 0.223341 0.346608 0.297338
16 1625050969 0.397350 4.800000 0.287557 0.533716 0.780532
16 1625050970 0.397350 4.800000 0.287557 0.533716 0.780532
19 1625050971 0.000121 0.200000 0.000121 0.000121 0.000000
13 1625050971 0.246464 4.800000 0.223341 0.346608 0.297338
16 1625050971 0.397350 4.800000 0.287557 0.533716 0.780532
19 1625050972 0.000121 0.200000 0.000121 0.000121 0.000000
13 1625050972 0.246464 4.800000 0.223341 0.346608 0.297338
16 1625050972 0.397350 4.800000 0.287557 0.533716 0.780532
19 1625050973 0.000121 0.200000 0.000121 0.000121 0.000000
13 1625050973 0.246464 4.800000 0.223341 0.346608 0.297338
16 1625050973 0.397350 4.800000 0.287557 0.533716 0.780532
19 1625050974 0.000116 0.200000 0.000116 0.000116 0.000000
13 1625050974 0.265995 1.800000 0.224218 0.329844 0.129579
16 1625050974 1.300545 1.800000 0.832891 1.416885 3.095438
19 1625050975 0.000116 0.200000 0.000116 0.000116 0.000000
13 1625050975 0.265995 1.800000 0.224218 0.329844 0.129579
16 1625050975 1.300545 1.800000 0.832891 1.416885 3.095438
19 1625050976 0.000116 0.200000 0.000116 0.000116 0.000000
13 1625050976 0.265995 1.800000 0.224218 0.329844 0.129579
16 1625050976 1.300545 1.800000 0.832891 1.416885 3.095438
19 1625050977 0.000116 0.200000 0.000116 0.000116 0.000000
13 1625050977 0.265995 1.800000 0.224218 0.329844 0.129579
16 1625050977 1.300545 1.800000 0.832891 1.416885 3.095438
