20 1625045577 3.000000 -1.000000 -101.000000 0.000000 0.000000
20 1625045578 3.000000 -1.000000 -101.000000 0.000000 0.000000
20 1625045579 3.000000 -1.000000 -101.000000 0.000000 0.000000
20 1625045580 3.000000 -1.000000 -101.000000 0.000000 0.000000
20 1625045581 3.000000 -1.000000 -101.000000 0.000000 0.000000
20 1625045582 3.200000 -1.000000 -101.000000 0.000000 0.000000
20 1625045583 3.200000 -1.000000 -101.000000 0.000000 0.000000
20 1625045584 3.200000 -1.000000 -101.000000 0.000000 0.000000
20 1625045585 3.200000 -1.000000 -101.000000 0.000000 0.000000
20 1625045586 3.200000 -1.000000 -101.000000 0.000000 0.000000
20 1625045587 6.000000 -1.000000 -101.000000 0.000000 0.000000
20 1625045588 6.000000 -1.000000 -101.000000 0.000000 0.000000
20 1625045589 6.000000 -1.000000 -101.000000 0.000000 0.000000
20 1625045590 6.000000 -1.000000 -101.000000 0.000000 0.000000
20 1625045591 6.000000 -1.000000 -101.000000 0.000000 0.000000
20 1625045592 0.600000 -1.000000 -101.000000 0.000000 0.000000
20 1625045593 0.600000 -1.000000 -101.000000 0.000000 0.000000
20 1625045594 0.600000 -1.000000 -101.000000 0.000000 0.000000
20 1625045595 0.600000 -1.000000 -101.000000 0.000000 0.000000
20 1625045596 0.600000 -1.000000 -101.000000 0.000000 0.000000
20 1625045597 9.000000 -1.000000 -101.000000 0.000000 0.000000
20 1625045598 9.000000 -1.000000 -101.000000 0.000000 0.000000
20 1625045599 9.000000 -1.000000 -101.000000 0.000000 0.000000
20 1625045600 9.000000 -1.000000 -101.000000 0.000000 0.000000
20 1625045601 9.000000 -1.000000 -101.000000 0.000000 0.000000
20 1625045602 0.600000 -1.000000 -101.000000 0.000000 0.000000
20 1625045603 0.600000 -1.000000 -101.000000 0.000000 0.000000
20 1625045604 0.600000 -1.000000 -101.000000 0.000000 0.000000
20 1625045605 0.600000 -1.000000 -101.000000 0.000000 0.000000
20 1625045606 0.600000 -1.000000 -101.000000 0.000000 0.000000
20 1625045607 9.000000 -1.000000 -101.000000 0.000000 0.000000
20 1625045608 9.000000 -1.000000 -101.000000 0.000000 0.000000
20 1625045609 9.000000 -1.000000 -101.000000 0.000000 0.000000
20 1625045610 9.000000 -1.000000 -101.000000 0.000000 0.000000
20 1625045611 9.000000 -1.000000 -101.000000 0.000000 0.000000
20 1625045612 0.600000 -1.000000 -101.000000 0.000000 0.000000
20 1625045613 0.600000 -1.000000 -101.000000 0.000000 0.000000
20 1625045614 0.600000 -1.000000 -101.000000 0.000000 0.000000
20 1625045615 0.600000 -1.000000 -101.000000 0.000000 0.000000
20 1625045616 0.600000 -1.000000 -101.000000 0.000000 0.000000
20 1625045617 2.800000 -1.000000 -101.000000 0.000000 0.000000
20 1625045618 2.800000 -1.000000 -101.000000 0.000000 0.000000
20 1625045619 2.800000 -1.000000 -101.000000 0.000000 0.000000
20 1625045620 2.800000 -1.000000 -101.000000 0.000000 0.000000
20 1625045621 2.800000 -1.000000 -101.000000 0.000000 0.000000
20 1625045637 6.000000 -1.000000 -101.000000 0.000000 0.000000
20 1625045638 6.000000 -1.000000 -101.000000 0.000000 0.000000
20 1625045639 6.000000 -1.000000 -101.000000 0.000000 0.000000
20 1625045640 6.000000 -1.000000 -101.000000 0.000000 0.000000
20 1625045641 6.000000 -1.000000 -101.000000 0.000000 0.000000
20 1625045642 0.400000 -1.000000 -101.000000 0.000000 0.000000
20 1625045643 0.400000 -1.000000 -101.000000 0.000000 0.000000
20 1625045644 0.400000 -1.000000 -101.000000 0.000000 0.000000
20 1625045645 0.400000 -1.000000 -101.000000 0.000000 0.000000
20 1625045646 0.400000 -1.000000 -101.000000 0.000000 0.000000
20 1625045677 3.000000 -1.000000 -101.000000 0.000000 0.000000
20 1625045678 3.000000 -1.000000 -101.000000 0.000000 0.000000
20 1625045679 3.000000 -1.000000 -101.000000 0.000000 0.000000
20 1625045680 3.000000 -1.000000 -101.000000 0.000000 0.000000
20 1625045681 3.000000 -1.000000 -101.000000 0.000000 0.000000
20 1625045773 1.000000 -1.000000 1.000000 1.000000 0.000000
20 1625045772 1.000000 -1.000000 1.000000 1.000000 0.000000
20 1625045771 6.000000 -1.000000 6.000000 6.000000 0.000000
20 1625045770 6.000000 -1.000000 6.000000 6.000000 0.000000
20 1625045769 6.000000 -1.000000 6.000000 6.000000 0.000000
20 1625045768 6.000000 -1.000000 6.000000 6.000000 0.000000
20 1625045767 6.000000 -1.000000 6.000000 6.000000 0.000000
20 1625045766 0.600000 -1.000000 0.600000 0.600000 0.000000
20 1625045765 0.600000 -1.000000 0.600000 0.600000 0.000000
20 1625045764 0.600000 -1.000000 0.600000 0.600000 0.000000
20 1625045763 0.600000 -1.000000 0.600000 0.600000 0.000000
20 1625045762 0.600000 -1.000000 0.600000 0.600000 0.000000
