26 1624279327 0.000000 0.000000 -101.000000 0.000000 0.000000
26 1624279328 0.000000 0.000000 -101.000000 0.000000 0.000000
26 1624279329 0.000000 0.000000 -101.000000 0.000000 0.000000
26 1624279330 0.000000 0.000000 -101.000000 0.000000 0.000000
26 1624279331 4.000000 0.400000 1.600000 1.600000 -20.200000
26 1624279332 4.000000 0.400000 3.200000 3.200000 -20.200000
26 1624279333 4.000000 0.400000 4.800000 4.800000 -20.200000
26 1624279334 4.000000 0.400000 6.400000 6.400000 -20.200000
26 1624279335 4.000000 0.400000 8.000000 8.000000 -20.200000
26 1624279336 0.000000 0.400000 8.000000 8.000000 -20.200000
26 1624279337 0.000000 0.400000 8.000000 8.000000 -20.200000
26 1624279338 0.000000 0.400000 8.000000 8.000000 -20.200000
26 1624279339 0.000000 0.400000 8.000000 8.000000 -20.200000
26 1624279340 0.000000 0.400000 8.000000 8.000000 -20.200000
26 1624279341 0.000000 0.400000 8.000000 8.000000 -20.200000
26 1624279342 0.000000 0.400000 8.000000 8.000000 -20.200000
26 1624279343 0.000000 0.400000 8.000000 8.000000 -20.200000
26 1624279344 0.000000 0.400000 8.000000 8.000000 -20.200000
26 1624279345 0.000000 0.400000 8.000000 8.000000 -20.200000
26 1624279346 1.333333 0.600000 8.800000 8.800000 -20.200000
26 1624279347 1.333333 0.600000 9.600000 9.600000 -20.200000
26 1624279348 1.333333 0.600000 10.400000 10.400000 -20.200000
26 1624279349 1.333333 0.600000 11.200000 11.200000 -20.200000
26 1624279350 1.333333 0.600000 12.000000 12.000000 -20.200000
26 1624279351 0.000000 0.600000 12.000000 12.000000 -20.200000
26 1624279352 0.000000 0.600000 12.000000 12.000000 -20.200000
26 1624279353 0.000000 0.600000 12.000000 12.000000 -20.200000
26 1624279354 0.000000 0.600000 12.000000 12.000000 -20.200000
26 1624279355 0.000000 0.600000 12.000000 12.000000 -20.200000
26 1624279356 0.000000 0.600000 12.000000 12.000000 -20.200000
26 1624279357 0.000000 0.600000 12.000000 12.000000 -20.200000
26 1624279358 0.000000 0.600000 12.000000 12.000000 -20.200000
26 1624279359 0.000000 0.600000 12.000000 12.000000 -20.200000
26 1624279360 0.000000 0.600000 12.000000 12.000000 -20.200000
26 1624279361 0.833333 1.200000 13.000000 13.000000 -20.200000
26 1624279362 0.833333 1.200000 14.000000 14.000000 -20.200000
26 1624279363 0.833333 1.200000 15.000000 15.000000 -20.200000
26 1624279364 0.833333 1.200000 16.000000 16.000000 -20.200000
26 1624279365 0.833333 1.200000 17.000000 17.000000 -20.200000
26 1624279366 -0.555556 1.800000 16.000000 16.000000 -20.200000
26 1624279367 -0.555556 1.800000 15.000000 15.000000 -20.200000
26 1624279368 -0.555556 1.800000 14.000000 14.000000 -20.200000
26 1624279369 -0.555556 1.800000 13.000000 13.000000 -20.200000
26 1624279370 -0.555556 1.800000 12.000000 12.000000 -20.200000
26 1624279371 0.000000 1.800000 12.000000 12.000000 -20.200000
26 1624279372 0.000000 1.800000 12.000000 12.000000 -20.200000
26 1624279373 0.000000 1.800000 12.000000 12.000000 -20.200000
26 1624279374 0.000000 1.800000 12.000000 12.000000 -20.200000
26 1624279375 0.000000 1.800000 12.000000 12.000000 -20.200000
26 1624279376 0.000000 1.800000 12.000000 12.000000 -20.200000
26 1624279377 0.000000 1.800000 12.000000 12.000000 -20.200000
26 1624279378 0.000000 1.800000 12.000000 12.000000 -20.200000
26 1624279379 0.000000 1.800000 12.000000 12.000000 -20.200000
26 1624279380 0.000000 1.800000 12.000000 12.000000 -20.200000
26 1624279381 0.416667 2.400000 13.000000 13.000000 -20.200000
26 1624279382 0.416667 2.400000 14.000000 14.000000 -20.200000
26 1624279383 0.416667 2.400000 15.000000 15.000000 -20.200000
26 1624279384 0.416667 2.400000 16.000000 16.000000 -20.200000
26 1624279385 0.416667 2.400000 17.000000 17.000000 -20.200000
26 1624279386 -0.333333 3.000000 16.000000 16.000000 -20.200000
26 1624279387 -0.333333 3.000000 15.000000 15.000000 -20.200000
26 1624279388 -0.333333 3.000000 14.000000 14.000000 -20.200000
26 1624279389 -0.333333 3.000000 13.000000 13.000000 -20.200000
26 1624279390 -0.333333 3.000000 12.000000 12.000000 -20.200000
26 1624279391 0.000000 3.000000 12.000000 12.000000 -20.200000
26 1624279392 0.000000 3.000000 12.000000 12.000000 -20.200000
26 1624279393 0.000000 3.000000 12.000000 12.000000 -20.200000
26 1624279394 0.000000 3.000000 12.000000 12.000000 -20.200000
26 1624279395 0.000000 3.000000 12.000000 12.000000 -20.200000
26 1624279396 0.000000 3.000000 12.000000 12.000000 -20.200000
26 1624279397 0.000000 3.000000 12.000000 12.000000 -20.200000
26 1624279398 0.000000 3.000000 12.000000 12.000000 -20.200000
